single_premium=100000.0
type=dynamic_hybrid
benefit_at_maturity=165425.09350058687
irr=0.025486787979883685



t	traditional_part	fund_part	total
0	109241.05198618767	-16741.051986187667	92500.0
1	110680.18455502419	-18518.786561073866	92161.39799395032
2	111706.4241417471	-19780.40050062955	91926.02364111756
3	112913.52847882746	-21268.09096952631	91645.43750930115
4	114987.27048641653	-23839.074117035852	91148.19636938068
5	115987.7226987049	-25068.44060997879	90919.28208872612
6	118124.50743510739	-27718.218346705835	90406.28908840155
7	117016.6102401261	-26312.139256926675	90704.47098319943
8	120173.54741505759	-30237.098716343826	89936.44869871376
9	118484.73228205265	-28104.86337672737	90379.86890532527
10	122033.29119167532	-32519.34117536388	89513.95001631144
11	123182.40319119062	-33934.50592041583	89247.89727077479
12	126493.98052823216	-38052.7479205063	88441.23260772586
13	126396.10537613154	-37909.16989138066	88486.93548475088
14	126453.7815206284	-37960.02656429417	88493.75495633423
15	127349.7956816598	-39058.801338248595	88290.9943434112
16	129748.89783798048	-42036.431685767675	87712.4661522128
17	128942.90332039187	-41007.68676943335	87935.21655095852
18	120283.0751382442	-30161.645350013274	90121.42978823092
19	121455.66854557046	-31606.126494128403	89849.54205144205
20	127199.35084807653	-38764.46433299068	88434.88651508585
21	130102.50463072579	-42372.1370968836	87730.36753384219
22	141340.03176181574	-56397.77212025823	84942.25964155751
23	135185.334377242	-48683.12207206298	86502.21230517901
24	145910.9820328876	-62068.89889623053	83842.08313665708
25	146021.37982947504	-62185.608967742446	83835.7708617326
26	134077.88631704648	-47234.95047322991	86842.93584381657
27	143882.84199986132	-59469.8490420953	84412.99295776602
28	156513.39913232072	-75236.74499141809	81276.65414090262
29	168121.97578498983	-89726.16090848256	78395.81487650727
30	194621.03975415288	-122828.6815377215	71792.35821643138
31	164584.9731503521	-85262.28451639027	79322.68863396184
32	181182.19919799626	-105987.49887407699	75194.70032391927
33	164857.74489436997	-85560.60835646444	79297.13653790554
34	178596.06840252332	-102712.18566644202	75883.8827360813
35	183381.97946609702	-108673.24298263746	74708.73648345956
36	186105.0037104595	-112055.68733583757	74049.31637462194
37	215915.33683432062	-149297.2633485061	66618.07348581453
38	243762.0963948263	-184084.3679661514	59677.72842867492
39	248137.83159501408	-189532.68769164628	58605.1439033678
40	231467.5840059423	-168673.52448788952	62794.05951805279
41	255878.45245240303	-199165.7518849465	56712.700567456515
42	244246.97433027966	-184605.04162674697	59641.932703532686
43	134272.0179284073	-47114.97907340978	87157.03885499752
44	144797.83559679403	-60250.87966152001	84546.95593527402
45	162827.77993565108	-82766.93414041642	80060.84579523467
46	180875.13047133785	-105304.74191712281	75570.38855421504
47	202935.3134575552	-132858.5858078396	70076.72764971558
48	222820.94598399333	-157694.23717375365	65126.70881023968
49	200361.62979537598	-129598.69819484367	70762.9316005323
50	218618.97637784493	-152398.9832278606	66219.99314998434
51	239685.14168689997	-178710.28721625276	60974.8544706472
52	219536.55048253463	-153503.14110908547	66033.40937344916
53	250909.47848151127	-192697.88955138487	58211.588930126396
54	223825.2728819784	-158821.2165399095	65004.056342068885
