single_premium=100000.0
type=dynamic_hybrid
benefit_at_maturity=390987.67757833155
irr=0.07055295238263826



t	traditional_part	fund_part	total
99	0.0	180004.4635500659	180004.4635500659
100	0.0	189169.5316909757	189169.5316909757
101	0.0	191306.36236393274	191306.36236393274
102	0.0	194405.08976684842	194405.08976684842
103	0.0	197876.75685613538	197876.75685613538
104	0.0	195518.07376162193	195518.07376162193
105	0.0	206252.8562124992	206252.8562124992
106	0.0	207722.1019141146	207722.1019141146
107	0.0	218260.27475391713	218260.27475391713
108	0.0	222026.12903188705	222026.12903188705
109	0.0	224731.95430667096	224731.95430667096
110	0.0	221058.3315796567	221058.3315796567
111	0.0	217345.50137550276	217345.50137550276
112	0.0	219972.70230035312	219972.70230035312
113	0.0	223914.95349132243	223914.95349132243
114	0.0	216237.44153705056	216237.44153705056
115	0.0	216725.12446532596	216725.12446532596
116	0.0	218763.3608562038	218763.3608562038
117	0.0	221822.17683163268	221822.17683163268
118	0.0	230376.45745124624	230376.45745124624
119	0.0	237851.16599475703	237851.16599475703
120	0.0	231842.50989223717	231842.50989223717
121	0.0	236216.11132865868	236216.11132865868
122	0.0	231699.1701812083	231699.1701812083
123	0.0	227025.283371216	227025.283371216
124	0.0	233832.24942011325	233832.24942011325
125	0.0	233789.99187524526	233789.99187524526
126	0.0	242206.01457705477	242206.01457705477
127	0.0	239475.19681673747	239475.19681673747
128	0.0	241140.25390135514	241140.25390135514
129	0.0	236859.20498921108	236859.20498921108
130	0.0	245196.31053554383	245196.31053554383
131	0.0	244957.82052323717	244957.82052323717
132	0.0	251195.02688718884	251195.02688718884
133	0.0	251309.75786301692	251309.75786301692
134	0.0	254073.5713796153	254073.5713796153
135	0.0	257170.93662511648	257170.93662511648
136	0.0	249220.86457474303	249220.86457474303
137	0.0	249237.47933148514	249237.47933148514
138	0.0	250509.89588260878	250509.89588260878
139	0.0	255824.36183974126	255824.36183974126
140	0.0	262100.21599280502	262100.21599280502
141	0.0	270357.7408987749	270357.7408987749
142	0.0	274808.7001969526	274808.7001969526
143	0.0	278278.571533169	278278.571533169
144	0.0	282180.0579346701	282180.0579346701
145	0.0	276016.25650452205	276016.25650452205
146	0.0	278779.6902125447	278779.6902125447
147	0.0	290842.9444044425	290842.9444044425
148	0.0	300296.6490989155	300296.6490989155
149	0.0	294937.5077243571	294937.5077243571
150	0.0	285517.2179635985	285517.2179635985
151	0.0	289182.98804045876	289182.98804045876
152	0.0	299538.774381216	299538.774381216
153	0.0	303969.60012809106	303969.60012809106
154	0.0	290567.1324836673	290567.1324836673
155	0.0	288072.5967694132	288072.5967694132
156	0.0	270432.89197133045	270432.89197133045
157	0.0	261032.90569953006	261032.90569953006
158	0.0	259480.10130295577	259480.10130295577
159	0.0	271816.474214132	271816.474214132
160	0.0	274716.8182186308	274716.8182186308
161	0.0	251094.91259694195	251094.91259694195
162	0.0	248620.1896522565	248620.1896522565
163	0.0	251638.1313710852	251638.1313710852
164	0.0	228801.72955668994	228801.72955668994
165	0.0	190037.38660462064	190037.38660462064
166	0.0	175793.34460589197	175793.34460589197
167	0.0	177163.41630401651	177163.41630401651
168	0.0	161997.95091215547	161997.95091215547
169	0.0	144184.78008943872	144184.78008943872
170	0.0	156499.55833203832	156499.55833203832
171	0.0	171187.3854512338	171187.3854512338
172	0.0	180265.46878569265	180265.46878569265
173	0.0	180301.68787395296	180301.68787395296
174	0.0	193674.70033754772	193674.70033754772
175	0.0	200163.47270158154	200163.47270158154
176	0.0	207318.96702228085	207318.96702228085
177	0.0	203217.04139950842	203217.04139950842
178	0.0	214863.41858741635	214863.41858741635
179	0.0	218684.65065384237	218684.65065384237
180	0.0	210601.82295953596	210601.82295953596
181	0.0	216599.76139843333	216599.76139843333
182	0.0	229324.07367148664	229324.07367148664
183	0.0	232713.66620873072	232713.66620873072
184	0.0	213629.98150575554	213629.98150575554
185	0.0	202115.97737173922	202115.97737173922
186	0.0	216016.16465180452	216016.16465180452
187	0.0	205757.4878455526	205757.4878455526
188	0.0	223775.17348721507	223775.17348721507
189	0.0	232027.45422332123	232027.45422332123
190	0.0	231475.40861257163	231475.40861257163
191	0.0	246590.36315155923	246590.36315155923
192	0.0	252175.63933282826	252175.63933282826
193	0.0	260231.42901422927	260231.42901422927
194	0.0	259953.91597206146	259953.91597206146
195	0.0	267362.4775474762	267362.4775474762
196	0.0	263751.7629569218	263751.7629569218
197	0.0	258925.4627134891	258925.4627134891
198	0.0	253373.7724958653	253373.7724958653
199	0.0	238979.65246190806	238979.65246190806
200	0.0	221821.2428892211	221821.2428892211
201	0.0	245717.83737095282	245717.83737095282
202	0.0	244479.67299321367	244479.67299321367
203	0.0	246554.84085119556	246554.84085119556
204	0.0	257295.47642198694	257295.47642198694
205	0.0	267741.91192023177	267741.91192023177
206	0.0	276129.7325571495	276129.7325571495
207	0.0	274048.6454132347	274048.6454132347
208	0.0	256872.26263083346	256872.26263083346
209	0.0	267043.7729006345	267043.7729006345
210	0.0	270393.0255338082	270393.0255338082
211	0.0	275741.8121110446	275741.8121110446
212	0.0	282423.5734806806	282423.5734806806
213	0.0	276833.6488300978	276833.6488300978
214	0.0	277614.7616682538	277614.7616682538
215	0.0	279572.03374379827	279572.03374379827
216	0.0	293663.28334810224	293663.28334810224
217	0.0	296914.27128041483	296914.27128041483
218	0.0	307594.4537343787	307594.4537343787
219	0.0	313158.4119514689	313158.4119514689
220	0.0	319643.6015370323	319643.6015370323
221	0.0	314857.7992124281	314857.7992124281
222	0.0	330418.3286963592	330418.3286963592
223	0.0	320085.46068713715	320085.46068713715
224	0.0	329588.9719455227	329588.9719455227
225	0.0	344286.6323388356	344286.6323388356
226	0.0	353946.7794771876	353946.7794771876
227	0.0	362293.6073795454	362293.6073795454
228	0.0	349393.5435310084	349393.5435310084
229	0.0	364463.106314066	364463.106314066
230	0.0	366968.90658445004	366968.90658445004
231	0.0	369259.0875159181	369259.0875159181
232	0.0	377017.57675758726	377017.57675758726
233	0.0	384188.01681366866	384188.01681366866
234	0.0	378403.1776186423	378403.1776186423
235	0.0	392648.84235302726	392648.84235302726
236	0.0	386550.50745857804	386550.50745857804
237	0.0	395504.22978439933	395504.22978439933
238	0.0	405222.2381890767	405222.2381890767
239	0.0	403514.1459765269	403514.1459765269
240	0.0	390987.67757833155	390987.67757833155
