single_premium=100000.0
type=dynamic_hybrid
benefit_at_maturity=354921.02544184617
irr=0.06538502085720355



t	traditional_part	fund_part	total
0	61666.715099800786	30833.284900199214	92500.0
1	56688.02966452959	37075.34783505522	93763.3774995848
2	52168.87118429628	42743.00596876819	94911.87715306447
3	46960.58247822085	49272.0807782482	96232.66325646905
4	39423.6312883133	58711.98758679296	98135.61887510626
5	34102.38308294092	65382.2695597537	99484.65264269462
6	25548.096169647415	76093.85381351138	101641.94998315879
7	25491.30932310649	76183.56688053456	101674.87620364105
8	13124.412250320285	91660.92162788147	104785.33387820175
9	14901.333830456852	89458.50695740308	104359.84078785992
10	134.13144436681245	107936.25114384733	108070.38258821414
11	0.0	109939.74207962661	109939.74207962661
12	0.0	113524.63663346258	113524.63663346258
13	0.0	114307.0198032717	114307.0198032717
14	0.0	115214.32756248214	115214.32756248214
15	0.0	116764.17011427107	116764.17011427107
16	0.0	119420.57294520907	119420.57294520907
17	0.0	119685.28461697807	119685.28461697807
18	0.0	114220.9445659446	114220.9445659446
19	0.0	116359.57987774676	116359.57987774676
20	0.0	122656.40859449482	122656.40859449482
21	0.0	125865.70348121728	125865.70348121728
22	0.0	135088.92162605235	135088.92162605235
23	0.0	132177.1302593345	132177.1302593345
24	0.0	140293.54971322796	140293.54971322796
25	0.0	141111.3899129487	141111.3899129487
26	0.0	135094.91033186764	135094.91033186764
27	0.0	142978.8333661583	142978.8333661583
28	0.0	151362.2045430873	151362.2045430873
29	0.0	157925.42262473493	157925.42262473493
30	0.0	170269.53897190347	170269.53897190347
31	0.0	160488.92418900528	160488.92418900528
32	0.0	169014.39997157766	169014.39997157766
33	0.0	163177.15745784546	163177.15745784546
34	0.0	170453.4283888829	170453.4283888829
35	0.0	173126.57902006758	173126.57902006758
36	0.0	174889.80534476286	174889.80534476286
37	0.0	187196.6995170701	187196.6995170701
38	0.0	196559.7712272234	196559.7712272234
39	0.0	198340.7515159793	198340.7515159793
40	0.0	194591.42668205898	194591.42668205898
41	0.0	202259.33182923528	202259.33182923528
42	0.0	199919.4067613551	199919.4067613551
43	0.0	170767.8037962471	170767.8037962471
44	0.0	181414.37118573158	181414.37118573158
45	0.0	195985.1633901125	195985.1633901125
46	0.0	207558.96235557608	207558.96235557608
47	0.0	219257.45717845403	219257.45717845403
48	0.0	228244.5049924488	228244.5049924488
49	0.0	220874.74391316515	220874.74391316515
50	0.0	229451.30141602742	229451.30141602742
51	0.0	238152.60324920545	238152.60324920545
52	0.0	232192.21348132193	232192.21348132193
53	0.0	244835.10244714873	244835.10244714873
54	0.0	236984.24444634275	236984.24444634275
55	0.0	235500.86590886078	235500.86590886078
56	0.0	228773.84861966153	228773.84861966153
57	0.0	243074.780376855	243074.780376855
58	0.0	247708.902784902	247708.902784902
59	0.0	262027.31862028257	262027.31862028257
60	0.0	248701.79501962557	248701.79501962557
61	0.0	243687.29921970816	243687.29921970816
62	0.0	267261.1805774757	267261.1805774757
63	0.0	259018.83864367023	259018.83864367023
64	0.0	253344.66687161967	253344.66687161967
65	0.0	259405.09647127098	259405.09647127098
66	0.0	255157.73245617974	255157.73245617974
67	0.0	270651.7944930028	270651.7944930028
68	0.0	256168.37207871093	256168.37207871093
69	0.0	254899.23482528492	254899.23482528492
70	0.0	234495.72886924815	234495.72886924815
71	0.0	235437.83727699658	235437.83727699658
72	0.0	243584.1209659098	243584.1209659098
73	0.0	221095.05368711925	221095.05368711925
74	0.0	206898.02551669528	206898.02551669528
75	0.0	222800.64934918456	222800.64934918456
76	0.0	223921.0066120049	223921.0066120049
77	0.0	218319.08239444712	218319.08239444712
78	0.0	215962.42259703152	215962.42259703152
79	0.0	202122.98526127916	202122.98526127916
80	0.0	185591.39580597891	185591.39580597891
81	0.0	188958.23893608683	188958.23893608683
82	0.0	203165.43303750054	203165.43303750054
83	0.0	204695.74969994888	204695.74969994888
84	0.0	201501.33578026565	201501.33578026565
85	0.0	197308.55543687116	197308.55543687116
86	0.0	204561.7676701168	204561.7676701168
87	0.0	191989.8177806076	191989.8177806076
88	0.0	190239.6656019803	190239.6656019803
89	0.0	176455.82580945682	176455.82580945682
90	0.0	162511.77414056117	162511.77414056117
91	0.0	163310.98596333677	163310.98596333677
92	0.0	145338.60033598877	145338.60033598877
93	0.0	157903.20163741964	157903.20163741964
94	0.0	166902.35240071904	166902.35240071904
95	0.0	156827.80497055952	156827.80497055952
96	0.0	152528.87796641953	152528.87796641953
97	0.0	149923.41461518776	149923.41461518776
98	0.0	151185.95978410184	151185.95978410184
99	0.0	163428.26645493193	163428.26645493193
100	0.0	171749.0676030558	171749.0676030558
101	0.0	173688.84237620723	173688.84237620723
102	0.0	176501.92912300056	176501.92912300056
103	0.0	179653.60636212426	179653.60636212426
104	0.0	177511.8655371322	177511.8655371322
105	0.0	187257.75281231335	187257.75281231335
106	0.0	188591.4096043381	188591.4096043381
107	0.0	198158.76579117725	198158.76579117725
108	0.0	201577.5124387709	201577.5124387709
109	0.0	204033.8541009785	204033.8541009785
110	0.0	200698.29973684627	200698.29973684627
111	0.0	197327.15360272152	197327.15360272152
112	0.0	199712.10233185277	199712.10233185277
113	0.0	203290.97522531563	203290.97522531563
114	0.0	196320.33350318467	196320.33350318467
115	0.0	196762.82013156748	196762.82013156748
116	0.0	198613.03988224425	198613.03988224425
117	0.0	201389.8309175049	201389.8309175049
118	0.0	209155.8879637291	209155.8879637291
119	0.0	215941.8048116062	215941.8048116062
120	0.0	210486.35149049133	210486.35149049133
121	0.0	214456.80187583462	214456.80187583462
122	0.0	210355.66674912415	210355.66674912415
123	0.0	206112.04876860356	206112.04876860356
124	0.0	212291.6900973877	212291.6900973877
125	0.0	212253.04826464542	212253.04826464542
126	0.0	219893.5023671381	219893.5023671381
127	0.0	217413.97606258324	217413.97606258324
128	0.0	218925.36571403785	218925.36571403785
129	0.0	215038.42857851286	215038.42857851286
130	0.0	222607.19691868045	222607.19691868045
131	0.0	222390.4011296656	222390.4011296656
132	0.0	228052.71047343253	228052.71047343253
133	0.0	228156.59434470738	228156.59434470738
134	0.0	230665.50069962195	230665.50069962195
135	0.0	233477.2252875834	233477.2252875834
136	0.0	226259.3333906359	226259.3333906359
137	0.0	226274.14029418177	226274.14029418177
138	0.0	227429.04645859645	227429.04645859645
139	0.0	232253.58445734522	232253.58445734522
140	0.0	237950.92588867375	237950.92588867375
141	0.0	245447.34500811447	245447.34500811447
142	0.0	249487.92185030287	249487.92185030287
143	0.0	252637.8033440894	252637.8033440894
144	0.0	256179.5271527402	256179.5271527402
145	0.0	250583.39133307277	250583.39133307277
146	0.0	253091.91786799685	253091.91786799685
147	0.0	264043.3429285991	264043.3429285991
148	0.0	272625.6628422217	272625.6628422217
149	0.0	267760.0651354887	267760.0651354887
150	0.0	259207.5444581192	259207.5444581192
151	0.0	262535.24617525825	262535.24617525825
152	0.0	271936.48652602726	271936.48652602726
