single_premium=100000.0
type=dynamic_hybrid
benefit_at_maturity=388778.7158836914
irr=0.07024972286649689



t	traditional_part	fund_part	total
56	0.0	250542.90099394825	250542.90099394825
57	0.0	266204.9288839576	266204.9288839576
58	0.0	271280.3043949099	271280.3043949099
59	0.0	286961.51347221574	286961.51347221574
60	0.0	272368.23574330966	272368.23574330966
61	0.0	266876.8471522771	266876.8471522771
62	0.0	292694.3308384062	292694.3308384062
63	0.0	283667.91606309847	283667.91606309847
64	0.0	277454.0577940104	277454.0577940104
65	0.0	284091.5106826629	284091.5106826629
66	0.0	279440.23037249607	279440.23037249607
67	0.0	296409.09606373863	296409.09606373863
68	0.0	280547.6062432362	280547.6062432362
69	0.0	279157.9729427849	279157.9729427849
70	0.0	256812.9533046634	256812.9533046634
71	0.0	257845.00945548635	257845.00945548635
72	0.0	266766.88032548805	266766.88032548805
73	0.0	242137.73547072272	242137.73547072272
74	0.0	226589.793938168	226589.793938168
75	0.0	244006.25535331125	244006.25535331125
76	0.0	245233.5316420997	245233.5316420997
77	0.0	239098.7094323149	239098.7094323149
78	0.0	236518.0288187461	236518.0288187461
79	0.0	221361.62067910144	221361.62067910144
80	0.0	203256.79419809958	203256.79419809958
81	0.0	206944.39439701824	206944.39439701824
82	0.0	222504.19897338786	222504.19897338786
83	0.0	224180.46858994453	224180.46858994453
84	0.0	220682.26888568065	220682.26888568065
85	0.0	216090.66362003054	216090.66362003054
86	0.0	224034.60668260214	224034.60668260214
87	0.0	210266.18202429215	210266.18202429215
88	0.0	208349.7113671563	208349.7113671563
89	0.0	193253.9921380145	193253.9921380145
90	0.0	177982.78689190812	177982.78689190812
91	0.0	178858.36945072515	178858.36945072515
92	0.0	159175.27947179275	159175.27947179275
93	0.0	172936.35554790538	172936.35554790538
94	0.0	182792.55561593175	182792.55561593175
95	0.0	171759.1312407423	171759.1312407423
96	0.0	167051.1965528583	167051.1965528583
97	0.0	164197.9526176995	164197.9526176995
98	0.0	165580.99382966672	165580.99382966672
99	0.0	178989.22697397895	178989.22697397895
100	0.0	188102.58658812958	188102.58658812958
101	0.0	190227.34824695336	190227.34824695336
102	0.0	193308.58111598718	193308.58111598718
103	0.0	196760.6498982561	196760.6498982561
104	0.0	194415.25379144272	194415.25379144272
105	0.0	205089.46972356297	205089.46972356297
106	0.0	206550.4110584085	206550.4110584085
107	0.0	217029.1246284457	217029.1246284457
108	0.0	220773.719726148	220773.719726148
109	0.0	223464.26496491593	223464.26496491593
110	0.0	219811.3477932981	219811.3477932981
111	0.0	216119.44459449823	216119.44459449823
112	0.0	218731.8083834048	218731.8083834048
113	0.0	222651.80387021787	222651.80387021787
114	0.0	215017.58535111079	215017.58535111079
115	0.0	215502.50015733193	215502.50015733193
116	0.0	217529.22115846447	217529.22115846447
117	0.0	220570.76405050853	220570.76405050853
118	0.0	229076.76861517134	229076.76861517134
119	0.0	236509.2909733527	236509.2909733527
120	0.0	230534.5166891083	230534.5166891083
121	0.0	234883.4264733738	234883.4264733738
122	0.0	230391.9520526032	230391.9520526032
123	0.0	225744.41776790505	225744.41776790505
124	0.0	232512.96227793623	232512.96227793623
125	0.0	232470.9261833308	232470.9261833308
126	0.0	240839.4479049835	240839.4479049835
