single_premium=100000.0
type=static_hybrid
benefit_at_maturity=225645.43418667547
irr=0.04152890575743018



t	traditional_part	fund_part	total
0	76818.47564268271	15681.524357317292	92500.0
1	77004.92332830539	15794.546173450351	92799.46950175574
2	77191.83084421924	15908.382574354058	93100.21341857329
3	77379.19932448979	16023.039431004223	93402.238755494
4	77567.02990597952	16138.522656690677	93705.5525626702
5	77755.32372835469	16254.838207322244	94010.16193567694
6	77944.0819340923	16371.992081733908	94316.07401582622
7	78133.305668487	16489.990321996196	94623.2959904832
8	78322.99607965803	16608.83901372679	94931.83509338481
9	78513.15431855623	16728.544286404383	95241.69860496062
10	78703.78153897099	16849.11231368481	95552.8938526558
11	78894.87889753723	16970.54931371944	95865.42821125667
12	79086.44755374247	17092.861549475856	96179.30910321833
13	79278.48866993384	17216.05532906089	96494.54399899473
14	79471.0034113251	17340.13700604593	96811.14041737103
15	79663.99294600378	17465.11297979461	97129.10592579839
16	79857.45844493821	17590.989695792843	97448.44814073105
17	80051.40108198464	17717.77364598125	97769.1747279659
18	80245.82203389438	17845.471369089966	98091.29340298435
19	80440.72248032091	17974.08945097586	98414.81193129678
20	80636.10360382708	18103.634524962203	98739.7381287893
21	80831.96658989224	18234.11327218078	99066.07986207302
22	81028.31262691943	18365.532421916447	99393.84504883588
23	81225.14290624266	18497.89875195419	99723.04165819686
24	81422.45862213406	18631.219088928687	100053.67771106274
25	81620.26097181116	18765.500308676375	100385.76128048754
26	81818.55115544416	18900.74933659007	100719.30049203424
27	82017.3303761632	19036.973147976132	101054.30352413934
28	82216.59984006565	19174.178768414207	101390.77860847986
29	82416.36075622348	19312.37327411957	101728.73403034305
30	82616.61433669052	19451.56379230807	102068.17812899858
31	82817.36179650985	19591.75750156369	102409.11929807355
32	83018.60435372121	19732.961632208808	102751.56598593002
33	83220.34322936831	19875.18346667706	103095.52669604537
34	83422.57964750633	20018.430339888935	103441.00998739526
35	83625.31483520925	20162.709639630077	103788.02447483933
36	83828.55002257739	20308.028806932278	104136.57882950967
37	84032.2864427448	20454.395336457255	104486.68177920204
38	84236.52533188678	20601.81677688318	104838.34210876995
39	84441.26792922738	20750.300731293988	105191.56866052137
40	84646.51547704691	20899.854857571492	105546.3703346184
41	84852.26922068947	21050.48686879034	105902.75608947981
42	85058.53040857051	21202.2045336158	106260.73494218632
43	85265.30029218443	21355.01567670443	106620.31596888886
44	85472.58012611212	21508.928179107606	106981.50830521973
45	85680.37116802864	21663.949978678	107344.32114670664
46	85888.67467871078	21820.089070478945	107708.76374918973
47	86097.49192204479	21977.35350719679	108074.84542924158
48	86306.82416503398	22135.751399556186	108442.57556459017
49	86516.67267780642	22295.290916738413	108811.96359454482
50	86727.03873362267	22455.980286802675	109183.01902042534
51	86937.9236088835	22617.827797110454	109555.75140599396
52	87149.32858313763	22780.841794752934	109930.17037789056
53	87361.25493908947	22945.030686981478	110306.28562607095
54	87573.70396260695	23110.40294164123	110684.10690424818
55	87786.67694272927	23276.967087607834	111063.6440303371
56	88000.1751716748	23444.7317152273	111444.9068869021
57	88214.1999448488	23613.705476759027	111827.90542160784
58	88428.75256085143	23783.897086822057	112212.64964767348
59	88643.83432148545	23955.315322844504	112599.14964432995
60	88859.44653176432	24127.96902551625	112987.41555728056
61	89075.59049991993	24301.86709924488	113377.4575991648
62	89292.26753741066	24477.018512614923	113769.28605002558
63	89509.47895892932	24653.432298850403	114162.91125777972
64	89727.22608241107	24831.117556280704	114558.34363869177
65	89945.51022904147	25010.08344880982	114955.59367785128
66	90164.33272326447	25190.33920638895	115354.67192965341
67	90383.69489279047	25371.894125492552	115755.58901828303
68	90603.59806860436	25554.75756959777	116158.35563820213
69	90824.0435849736	25738.938969667353	116562.98255464094
70	91045.03277945629	25924.447824636056	116969.48060409234
71	91266.56699290934	26111.293701900526	117377.86069480987
72	91488.64756949656	26299.486237812725	117788.13380730929
73	91711.27585669684	26489.03513817693	118200.31099487377
74	91934.4532053123	26679.950178750278	118614.40338406258
75	92158.18096947651	26872.241205746952	119030.42217522346
