single_premium=100000.0
type=static_hybrid
benefit_at_maturity=188930.7694340683
irr=0.03232188565724892



t	traditional_part	fund_part	total
0	76818.47564268271	15681.524357317292	92500.0
1	77004.92332830539	15814.943581988615	92819.866910294
2	77191.83084421924	16196.141383598839	93387.97222781807
3	77379.19932448979	15762.528892715127	93141.72821720492
4	77567.02990597952	17211.080519260227	94778.11042523975
5	77755.32372835469	17058.601395373276	94813.92512372797
6	77944.0819340923	16968.066911355865	94912.14884544817
7	78133.305668487	15371.80114102627	93505.10680951327
8	78322.99607965803	14585.580688720478	92908.57676837851
9	78513.15431855623	14485.51626864877	92998.67058720501
10	78703.78153897099	15352.741255022584	94056.52279399357
11	78894.87889753723	15733.939058113176	94628.8179556504
12	79086.44755374247	16386.740284037925	95473.1878377804
13	79278.48866993384	17492.213888494083	96770.70255842792
14	79471.0034113251	17878.176649251775	97349.18006057688
15	79663.99294600378	17887.70659343648	97551.69953944026
16	79857.45844493821	18573.862633221466	98431.32107815967
17	80051.40108198464	17687.577753349542	97738.97883533419
18	80245.82203389438	18478.56318821596	98724.38522211034
19	80440.72248032091	18840.70109884512	99281.42357916603
20	80636.10360382708	18483.328155748277	99119.43175957535
21	80831.96658989224	18702.516879915383	99534.48346980763
22	81028.31262691943	17878.176647726425	98906.48927464586
23	81225.14290624266	19874.700106216704	101099.84301245937
24	81422.45862213406	19479.207387019564	100901.66600915362
25	81620.26097181116	19665.041304558996	101285.30227637016
26	81818.55115544416	19236.193792485363	101054.74494792952
27	82017.3303761632	19769.87071120676	101787.20108736996
28	82216.59984006565	19793.695580099542	102010.2954201652
29	82416.36075622348	19445.852594937223	101862.21335116071
30	82616.61433669052	20213.01316193314	102829.62749862365
31	82817.36179650985	19726.98596464501	102544.34776115486
32	83018.60435372121	19908.05491870608	102926.65927242729
33	83220.34322936831	19950.939676036716	103171.28290540504
34	83422.57964750633	20556.09117927147	103978.67082677779
35	83625.31483520925	20760.985004793234	104386.2998400025
36	83828.55002257739	20908.699143209535	104737.24916578693
37	84032.2864427448	21127.887879910882	105160.17432265567
38	84236.52533188678	21523.380601856054	105759.90593374283
39	84441.26792922738	20975.408762322295	105416.67669154968
40	84646.51547704691	21451.906011479306	106098.42148852622
41	84852.26922068947	21466.200939540086	106318.47016022955
42	85058.53040857051	21351.841600127966	106410.37200869848
43	85265.30029218443	22090.4123275343	107355.71261971873
44	85472.58012611212	21866.45862283714	107339.03874894927
45	85680.37116802864	22290.541182126002	107970.91235015464
46	85888.67467871078	22004.642834667302	107893.31751337809
47	86097.49192204479	22223.831566045563	108321.32348809036
48	86306.82416503398	22948.107370198395	109254.93153523238
49	86516.67267780642	22257.18637309536	108773.85905090178
50	86727.03873362267	21242.247234288414	107969.28596791108
51	86937.9236088835	21485.260836811372	108423.18444569487
52	87149.32858313763	21752.09928972654	108901.42787286417
53	87361.25493908947	21170.772652536456	108532.02759162593
54	87573.70396260695	21837.86880097409	109411.57276358103
55	87786.67694272927	22657.444060750386	110444.12100347967
