single_premium=100000.0
type=static_hybrid
benefit_at_maturity=240903.2972659857
irr=0.04494188407088773



t	traditional_part	fund_part	total
223	132160.16749158455	88012.11853501933	220172.2860266039
224	132483.10271896233	86964.35521074414	219447.45792970646
225	132806.8343917298	91740.40968336018	224547.24407508998
226	133131.36447413615	92395.26171824016	225526.6261923763
227	133456.69493527495	97084.00257918319	230540.69751445815
228	133782.82774909606	98760.42389387987	232543.25164297593
229	134109.76489441766	99965.35172948266	234075.1166239003
230	134437.5083549382	98332.5872502181	232770.09560515633
231	134766.0601192485	96682.3600360588	231448.42015530728
232	135095.42218084374	97852.36238949405	232947.7845703378
233	135425.59653813564	99607.36593861699	235032.96247675264
234	135756.5851944645	96193.40375460785	231949.98894907237
235	136088.39015811146	96411.68775027589	232500.07790838735
236	136421.01344231056	97319.74932993363	233740.7627722442
237	136754.45706526106	98681.84160218235	235436.2986674434
238	137088.72305013958	102488.71498535725	239577.43803549683
239	137423.81342511254	105815.36349116688	243239.17691627942
240	137759.73022334828	103143.5670426374	240903.2972659857
