single_premium=100000.0
type=static_hybrid
benefit_at_maturity=174031.33785762492
irr=0.02809056354054218



t	traditional_part	fund_part	total
0	76818.47564268271	15681.524357317292	92500.0
1	77004.92332830539	15365.532358054928	92370.45568636032
2	77191.83084421924	16852.156602533174	94043.9874467524
3	77379.19932448979	16332.625275221071	93711.82459971086
4	77567.02990597952	15975.025793008286	93542.05569898781
5	77755.32372835469	16357.364855601516	94112.6885839562
6	77944.0819340923	16089.727516573757	94033.80945066606
7	78133.305668487	17066.941187993925	95200.24685648092
8	78322.99607965803	16153.825529884463	94476.82160954249
9	78513.15431855623	16073.984132589048	94587.13845114528
10	78703.78153897099	14787.525621520768	93491.30716049175
11	78894.87889753723	14847.125530961206	93742.00442849843
12	79086.44755374247	15361.034209222673	94447.48176296515
13	79278.48866993384	13943.006081291616	93221.49475122546
14	79471.0034113251	13047.882854262441	92518.88626558754
15	79663.99294600378	14050.960638648234	93714.95358465202
16	79857.45844493821	14121.80582105463	93979.26426599284
17	80051.40108198464	13768.704442497485	93820.10552448213
18	80245.82203389438	13620.266917562149	93866.08895145654
19	80440.72248032091	12747.634231463071	93188.35671178398
20	80636.10360382708	11705.198022891824	92341.30162671891
21	80831.96658989224	11917.733564085549	92749.70015397778
22	81028.31262691943	12813.981308164644	93842.29393508408
23	81225.14290624266	12910.690603474186	94135.83350971685
24	81422.45862213406	12709.400336131994	94131.85895826605
25	81620.26097181116	12445.136571010875	94065.39754282204
26	81818.55115544416	12902.818925991507	94721.37008143567
27	82017.3303761632	12110.027629280434	94127.35800544363
28	82216.59984006565	11999.824016398594	94216.42385646424
29	82416.36075622348	11130.564900531363	93546.92565675484
30	82616.61433669052	10251.185048279069	92867.79938496958
31	82817.36179650985	10301.788752122953	93119.15054863281
32	83018.60435372121	9168.265875964691	92186.8702296859
33	83220.34322936831	9961.057176572513	93181.40040594083
34	83422.57964750633	10528.943142375903	93951.52278988223
35	83625.31483520925	9893.585576584084	93518.90041179334
36	83828.55002257739	9622.57465314839	93451.12467572578
37	84032.2864427448	9458.39376479734	93490.68020754213
38	84236.52533188678	9538.235159460757	93774.76049134754
39	84441.26792922738	10310.784974036567	94752.05290326395
40	84646.51547704691	10835.938926618835	95482.45440366575
41	84852.26922068947	10958.51233710014	95810.78155778961
42	85058.53040857051	11136.187552242509	96194.71796081302
43	85265.30029218443	11335.228775025507	96600.52906720994
