single_premium=100000.0
type=dynamic_hybrid
benefit_at_maturity=166082.30754184208
irr=0.025690111347143274



t	traditional_part	fund_part	total
0	14092.37821341354	78407.62178658646	92500.0
1	13256.812574396627	79468.30998073216	92725.12255512878
2	12419.039594049358	80531.76072916096	92950.80032321032
3	11579.053797963425	81597.98087558614	93177.03467354957
4	10736.849698222883	82666.97728060564	93403.82697882853
5	9892.421793370766	83738.75682174381	93631.17861511458
6	9045.764568375705	84813.32639349319	93859.09096186889
7	8196.872494598316	85890.69290735642	94087.56540195474
8	7345.740029757961	86970.86329188794	94316.6033216459
9	6492.361617898596	88053.84449273653	94546.20611063513
10	5636.73168935553	89139.64347268695	94776.37516204247
11	4778.844660721356	90228.26721170248	95007.11187242383
12	3918.694934812198	91319.72270696715	95238.41764177935
13	3056.2769006336207	92414.01697292837	95470.29387356198
14	2191.584933346439	93511.15704133954	95702.74197468598
15	1324.6133942330378	94611.14996130236	95935.7633555354
16	455.356630662451	95714.00279931026	96169.35942997271
17	0.0	96403.53161534734	96403.53161534734
18	0.0	96638.28133250427	96638.28133250427
19	0.0	96873.61000579268	96873.61000579268
20	0.0	97109.51906307458	97109.51906307458
21	0.0	97346.00993573347	97346.00993573347
22	0.0	97583.08405868302	97583.08405868302
23	0.0	97820.74287037579	97820.74287037579
24	0.0	98058.98781281197	98058.98781281197
25	0.0	98297.8203315481	98297.8203315481
26	0.0	98537.2418757058	98537.2418757058
27	0.0	98777.25389798071	98777.25389798071
28	0.0	99017.85785465116	99017.85785465116
29	0.0	99259.05520558702	99259.05520558702
30	0.0	99500.84741425866	99500.84741425866
31	0.0	99743.23594774574	99743.23594774574
32	0.0	99986.22227674609	99986.22227674609
33	0.0	100229.80787558475	100229.80787558475
34	0.0	100473.9942222228	100473.9942222228
35	0.0	100718.78279826636	100718.78279826636
36	0.0	100964.17508897562	100964.17508897562
37	0.0	101210.17258327382	101210.17258327382
38	0.0	101456.77677375627	101456.77677375627
39	0.0	101703.98915669942	101703.98915669942
40	0.0	101951.81123206997	101951.81123206997
41	0.0	102200.24450353392	102200.24450353392
42	0.0	102449.29047846571	102449.29047846571
43	0.0	102698.9506679574	102698.9506679574
44	0.0	102949.22658682776	102949.22658682776
45	0.0	103200.11975363157	103200.11975363157
46	0.0	103451.63169066876	103451.63169066876
47	0.0	103703.76392399363	103703.76392399363
48	0.0	103956.51798342417	103956.51798342417
49	0.0	104209.89540255131	104209.89540255131
50	0.0	104463.89771874822	104463.89771874822
51	0.0	104718.52647317968	104718.52647317968
52	0.0	104973.78321081134	104973.78321081134
53	0.0	105229.6694804192	105229.6694804192
54	0.0	105486.18683459894	105486.18683459894
55	0.0	105743.33682977536	105743.33682977536
56	0.0	106001.12102621184	106001.12102621184
57	0.0	106259.54098801977	106259.54098801977
58	0.0	106518.59828316806	106518.59828316806
59	0.0	106778.29448349267	106778.29448349267
60	0.0	107038.63116470614	107038.63116470614
61	0.0	107299.60990640709	107299.60990640709
62	0.0	107561.23229208992	107561.23229208992
63	0.0	107823.49990915431	107823.49990915431
64	0.0	108086.41434891493	108086.41434891493
65	0.0	108349.97720661103	108349.97720661103
66	0.0	108614.19008141616	108614.19008141616
67	0.0	108879.05457644789	108879.05457644789
68	0.0	109144.57229877746	109144.57229877746
69	0.0	109410.74485943963	109410.74485943963
70	0.0	109677.57387344238	109677.57387344238
71	0.0	109945.06095977673	109945.06095977673
72	0.0	110213.2077414266	110213.2077414266
73	0.0	110482.01584537858	110482.01584537858
74	0.0	110751.48690263189	110751.48690263189
75	0.0	111021.62254820822	111021.62254820822
76	0.0	111292.42442116166	111292.42442116166
77	0.0	111563.89416458864	111563.89416458864
78	0.0	111836.03342563793	111836.03342563793
79	0.0	112108.84385552061	112108.84385552061
80	0.0	112382.32710952008	112382.32710952008
81	0.0	112656.48484700211	112656.48484700211
82	0.0	112931.31873142494	112931.31873142494
83	0.0	113206.83043034932	113206.83043034932
84	0.0	113483.02161544868	113483.02161544868
85	0.0	113759.89396251923	113759.89396251923
86	0.0	114037.44915149015	114037.44915149015
87	0.0	114315.68886643376	114315.68886643376
88	0.0	114594.61479557579	114594.61479557579
89	0.0	114874.22863130558	114874.22863130558
90	0.0	115154.53207018635	115154.53207018635
91	0.0	115435.5268129655	115435.5268129655
92	0.0	115717.21456458495	115717.21456458495
93	0.0	115999.59703419145	115999.59703419145
94	0.0	116282.67593514697	116282.67593514697
95	0.0	116566.45298503908	116566.45298503908
96	0.0	116850.92990569142	116850.92990569142
97	0.0	117136.10842317408	117136.10842317408
98	0.0	117421.99026781412	117421.99026781412
99	0.0	117708.57717420605	117708.57717420605
100	0.0	117995.87088122235	117995.87088122235
101	0.0	118283.87313202403	118283.87313202403
102	0.0	118572.58567407123	118572.58567407123
103	0.0	118862.01025913376	118862.01025913376
104	0.0	119152.1486433018	119152.1486433018
105	0.0	119443.00258699649	119443.00258699649
106	0.0	119734.57385498067	119734.57385498067
107	0.0	120026.86421636955	120026.86421636955
108	0.0	120319.87544464145	120319.87544464145
109	0.0	120613.6093176486	120613.6093176486
110	0.0	120908.06761762785	120908.06761762785
111	0.0	121203.25213121154	121203.25213121154
112	0.0	121499.16464943833	121499.16464943833
113	0.0	121795.80696776407	121795.80696776407
114	0.0	122093.18088607269	122093.18088607269
115	0.0	122391.2882086871	122391.2882086871
116	0.0	122690.13074438016	122690.13074438016
117	0.0	122989.71030638569	122989.71030638569
118	0.0	123290.0287124094	123290.0287124094
119	0.0	123591.08778463995	123591.08778463995
120	0.0	123892.88934976002	123892.88934976002
121	0.0	124195.43523895738	124195.43523895738
122	0.0	124498.727287936	124498.727287936
123	0.0	124802.7673369272	124802.7673369272
124	0.0	125107.55723070078	125107.55723070078
125	0.0	125413.0988185763	125413.0988185763
126	0.0	125719.39395443417	125719.39395443417
127	0.0	126026.44449672701	126026.44449672701
128	0.0	126334.25230849088	126334.25230849088
129	0.0	126642.81925735658	126642.81925735658
130	0.0	126952.147215561	126952.147215561
131	0.0	127262.23805995846	127262.23805995846
132	0.0	127573.09367203213	127573.09367203213
133	0.0	127884.7159379054	127884.7159379054
134	0.0	128197.10674835338	128197.10674835338
135	0.0	128510.26799881432	128510.26799881432
136	0.0	128824.20158940113	128824.20158940113
137	0.0	129138.9094249129	129138.9094249129
138	0.0	129454.3934148465	129454.3934148465
139	0.0	129770.65547340813	129770.65547340813
140	0.0	130087.69751952491	130087.69751952491
141	0.0	130405.52147685658	130405.52147685658
142	0.0	130724.12927380714	130724.12927380714
143	0.0	131043.52284353653	131043.52284353653
144	0.0	131363.70412397242	131363.70412397242
145	0.0	131684.6750578219	131684.6750578219
146	0.0	132006.43759258333	132006.43759258333
147	0.0	132328.9936805581	132328.9936805581
148	0.0	132652.3452788625	132652.3452788625
149	0.0	132976.49434943966	132976.49434943966
150	0.0	133301.44285907128	133301.44285907128
151	0.0	133627.19277938976	133627.19277938976
152	0.0	133953.74608689005	133953.74608689005
153	0.0	134281.1047629417	134281.1047629417
154	0.0	134609.27079380077	134609.27079380077
155	0.0	134938.24617062206	134938.24617062206
156	0.0	135268.03288947104	135268.03288947104
157	0.0	135598.632951336	135598.632951336
158	0.0	135930.04836214028	135930.04836214028
159	0.0	136262.2811327543	136262.2811327543
160	0.0	136595.33327900784	136595.33327900784
161	0.0	136929.2068217023	136929.2068217023
162	0.0	137263.9037866229	137263.9037866229
163	0.0	137599.42620455092	137599.42620455092
