single_premium=100000.0
type=dynamic_hybrid
benefit_at_maturity=515222.79031080793
irr=0.08542483264769474



t	traditional_part	fund_part	total
0	14092.37821341354	78407.62178658646	92500.0
1	11769.873641857368	81326.98364640622	93096.85728826359
2	9386.13113286332	84322.89630564352	93709.02743850683
3	6939.547900892855	87397.36324692436	94336.91114781721
4	4428.479213025946	90552.44038710181	94980.91960012776
5	1851.2372911336995	93790.23744954015	95641.47474067385
6	0.0	96319.00955763308	96319.00955763308
7	0.0	97010.20440219568	97010.20440219568
8	0.0	97706.38091147749	97706.38091147749
9	0.0	98407.57498994679	98407.57498994679
10	0.0	99113.82280084699	99113.82280084699
11	0.0	99825.16076806166	99825.16076806166
12	0.0	100541.62557799308	100541.62557799308
13	0.0	101263.25418145432	101263.25418145432
14	0.0	101990.08379557487	101990.08379557487
15	0.0	102722.15190572014	102722.15190572014
16	0.0	103459.49626742465	103459.49626742465
17	0.0	104202.1549083393	104202.1549083393
18	0.0	104950.16613019255	104950.16613019255
19	0.0	105703.56851076579	105703.56851076579
20	0.0	106462.40090588297	106462.40090588297
21	0.0	107226.70245141452	107226.70245141452
22	0.0	107996.51256529574	107996.51256529574
23	0.0	108771.87094955973	108771.87094955973
24	0.0	109552.81759238498	109552.81759238498
25	0.0	110339.39277015772	110339.39277015772
26	0.0	111131.63704954913	111131.63704954913
27	0.0	111929.59128960746	111929.59128960746
28	0.0	112733.29664386538	112733.29664386538
29	0.0	113542.79456246235	113542.79456246235
30	0.0	114358.12679428239	114358.12679428239
31	0.0	115179.33538910722	115179.33538910722
32	0.0	116006.46269978494	116006.46269978494
33	0.0	116839.55138441433	116839.55138441433
34	0.0	117678.64440854485	117678.64440854485
35	0.0	118523.7850473926	118523.7850473926
36	0.0	119375.01688807212	119375.01688807212
37	0.0	120232.38383184442	120232.38383184442
38	0.0	121095.93009638105	121095.93009638105
39	0.0	121965.70021804464	121965.70021804464
40	0.0	122841.73905418577	122841.73905418577
41	0.0	123724.09178545648	123724.09178545648
42	0.0	124612.80391814031	124612.80391814031
43	0.0	125507.92128649938	125507.92128649938
44	0.0	126409.4900551381	126409.4900551381
45	0.0	127317.55672138413	127317.55672138413
46	0.0	128232.1681176864	128232.1681176864
47	0.0	129153.37141403044	129153.37141403044
48	0.0	130081.21412037112	130081.21412037112
49	0.0	131015.74408908293	131015.74408908293
50	0.0	131957.00951742788	131957.00951742788
51	0.0	132905.05895004122	132905.05895004122
52	0.0	133859.94128143508	133859.94128143508
53	0.0	134821.70575852014	134821.70575852014
54	0.0	135790.40198314554	135790.40198314554
55	0.0	136766.07991465693	136766.07991465693
56	0.0	137748.78987247316	137748.78987247316
57	0.0	138738.58253868134	138738.58253868134
58	0.0	139735.50896065083	139735.50896065083
59	0.0	140739.62055366585	140739.62055366585
60	0.0	141750.96910357723	141750.96910357723
61	0.0	142769.60676947312	142769.60676947312
62	0.0	143795.5860863691	143795.5860863691
63	0.0	144828.95996791762	144828.95996791762
64	0.0	145869.7817091369	145869.7817091369
65	0.0	146918.10498915965	146918.10498915965
66	0.0	147973.98387400134	147973.98387400134
67	0.0	149037.47281934877	149037.47281934877
68	0.0	150108.62667336845	150108.62667336845
69	0.0	151187.50067953538	151187.50067953538
70	0.0	152274.15047948214	152274.15047948214
71	0.0	153368.6321158685	153368.6321158685
72	0.0	154471.0020352719	154471.0020352719
73	0.0	155581.3170910984	155581.3170910984
74	0.0	156699.63454651504	156699.63454651504
75	0.0	157826.01207740293	157826.01207740293
76	0.0	158960.50777533196	158960.50777533196
77	0.0	160103.18015055673	160103.18015055673
78	0.0	161254.08813503417	161254.08813503417
79	0.0	162413.29108546284	162413.29108546284
80	0.0	163580.8487863443	163580.8487863443
81	0.0	164756.82145306622	164756.82145306622
82	0.0	165941.2697350082	165941.2697350082
83	0.0	167134.25471866934	167134.25471866934
84	0.0	168335.83793081902	168335.83793081902
85	0.0	169546.08134166992	169546.08134166992
86	0.0	170765.04736807404	170765.04736807404
87	0.0	171992.79887674184	171992.79887674184
88	0.0	173229.3991874845	173229.3991874845
89	0.0	174474.9120764795	174474.9120764795
90	0.0	175729.4017795599	175729.4017795599
91	0.0	176992.93299552717	176992.93299552717
92	0.0	178265.57088948795	178265.57088948795
93	0.0	179547.38109621487	179547.38109621487
94	0.0	180838.4297235316	180838.4297235316
95	0.0	182138.78335572223	182138.78335572223
96	0.0	183448.50905696538	183448.50905696538
97	0.0	184767.67437479287	184767.67437479287
98	0.0	186096.34734357338	186096.34734357338
