single_premium=100000.0
type=dynamic_hybrid
benefit_at_maturity=570912.7070052949
irr=0.09100938250743407



t	traditional_part	fund_part	total
0	14092.37821341354	78407.62178658646	92500.0
1	0.0	97215.83991911064	97215.83991911064
2	0.0	99357.29962308914	99357.29962308914
3	0.0	104000.49689006149	104000.49689006149
4	0.0	108643.5598490902	108643.5598490902
5	0.0	113405.62085137249	113405.62085137249
6	0.0	105778.70614080061	105778.70614080061
7	0.0	103512.41565703509	103512.41565703509
8	0.0	99935.9070994507	99935.9070994507
9	0.0	106007.6688078641	106007.6688078641
10	0.0	108625.07568109094	108625.07568109094
11	0.0	107431.0038864451	107431.0038864451
12	0.0	120172.02908205341	120172.02908205341
13	0.0	118739.82018773632	118739.82018773632
14	0.0	122428.82326517392	122428.82326517392
15	0.0	120996.6856032091	120996.6856032091
16	0.0	119326.40098722315	119326.40098722315
17	0.0	124206.01083353879	124206.01083353879
18	0.0	123131.23535651734	123131.23535651734
19	0.0	122532.8157873304	122532.8157873304
20	0.0	125268.6371353707	125268.6371353707
21	0.0	122526.8667411716	122526.8667411716
22	0.0	121571.2695608621	121571.2695608621
23	0.0	127998.08442694854	127998.08442694854
24	0.0	121446.3377862029	121446.3377862029
25	0.0	118823.89962716697	118823.89962716697
26	0.0	117154.02391024938	117154.02391024938
27	0.0	117151.01651144006	117151.01651144006
28	0.0	114409.7231271086	114409.7231271086
29	0.0	119645.03812389677	119645.03812389677
30	0.0	117618.18429537061	117618.18429537061
31	0.0	115234.24198941576	115234.24198941576
32	0.0	114874.10362392313	114874.10362392313
33	0.0	109871.39431287306	109871.39431287306
34	0.0	112844.31845315055	112844.31845315055
35	0.0	113198.41333221238	113198.41333221238
36	0.0	106172.58112460597	106172.58112460597
37	0.0	103550.96747868307	103550.96747868307
38	0.0	106166.49025865163	106166.49025865163
39	0.0	115209.05829256296	115209.05829256296
40	0.0	115682.12133591098	115682.12133591098
41	0.0	113655.86695138752	113655.86695138752
42	0.0	119841.45128591839	119841.45128591839
43	0.0	122932.66207584478	122932.66207584478
44	0.0	121977.61078914478	121977.61078914478
45	0.0	110907.36654765473	110907.36654765473
46	0.0	112689.34899806468	112689.34899806468
47	0.0	114352.28763278069	114352.28763278069
48	0.0	118871.01485827619	118871.01485827619
49	0.0	114584.36728867749	114584.36728867749
50	0.0	120887.66465957454	120887.66465957454
51	0.0	121122.62511219824	121122.62511219824
52	0.0	117907.1316244465	117907.1316244465
53	0.0	122425.28568593253	122425.28568593253
54	0.0	123493.05341913408	123493.05341913408
55	0.0	130033.51230072741	130033.51230072741
56	0.0	130030.50490191809	130030.50490191809
57	0.0	121105.00177307609	121105.00177307609
58	0.0	126336.39524532267	126336.39524532267
59	0.0	128355.7218625039	128355.7218625039
60	0.0	135847.07082494648	135847.07082494648
61	0.0	135249.28636949745	135249.28636949745
62	0.0	121447.75901556798	121447.75901556798
63	0.0	126440.64375575708	126440.64375575708
64	0.0	132266.03858168417	132266.03858168417
65	0.0	135831.35952666964	135831.35952666964
66	0.0	144748.9756062429	144748.9756062429
67	0.0	145578.54245802536	145578.54245802536
68	0.0	149262.57325160634	149262.57325160634
69	0.0	151638.2522820908	151638.2522820908
70	0.0	167096.3999703533	167096.3999703533
71	0.0	161503.69098488093	161503.69098488093
72	0.0	154127.17184876907	154127.17184876907
73	0.0	156145.89433521687	156145.89433521687
74	0.0	161732.26772554492	161732.26772554492
75	0.0	157923.79516572697	157923.79516572697
76	0.0	157682.950741227	157682.950741227
77	0.0	156015.11586836822	156015.11586836822
78	0.0	155655.36664584104	155655.36664584104
79	0.0	146020.51458470986	146020.51458470986
80	0.0	138169.49912250778	138169.49912250778
81	0.0	144944.16935249654	144944.16935249654
82	0.0	150172.94493753268	150172.94493753268
83	0.0	145770.57170987947	145770.57170987947
84	0.0	143151.7791850522	143151.7791850522
85	0.0	134469.30348071657	134469.30348071657
86	0.0	133158.46027636834	133158.46027636834
87	0.0	138386.6780646568	138386.6780646568
88	0.0	133033.67019952353	133033.67019952353
89	0.0	130296.27996321098	130296.27996321098
90	0.0	127321.1858835555	127321.1858835555
91	0.0	142059.38018732326	142059.38018732326
92	0.0	143126.27610532852	143126.27610532852
93	0.0	158933.72939914238	158933.72939914238
94	0.0	164636.64504946608	164636.64504946608
95	0.0	167129.9333725703	167129.9333725703
96	0.0	172713.77296297826	172713.77296297826
97	0.0	176039.04200820767	176039.04200820767
98	0.0	181860.41887163854	181860.41887163854
99	0.0	195407.79563831293	195407.79563831293
100	0.0	193027.5644720555	193027.5644720555
101	0.0	199799.53929147506	199799.53929147506
102	0.0	193259.3666904129	193259.3666904129
103	0.0	195395.76193265617	195395.76193265617
104	0.0	197413.27039774784	197413.27039774784
105	0.0	194438.96151627298	194438.96151627298
106	0.0	197763.76022206398	197763.76022206398
107	0.0	195978.02663454242	195978.02663454242
108	0.0	194192.32040273806	194192.32040273806
109	0.0	186702.09370971547	186702.09370971547
110	0.0	189194.78584751434	189194.78584751434
111	0.0	190261.34689891405	190261.34689891405
112	0.0	178968.62806029283	178968.62806029283
113	0.0	182055.38445165774	182055.38445165774
114	0.0	179081.49934356945	179081.49934356945
115	0.0	198091.7898069476	198091.7898069476
116	0.0	197375.79459092196	197375.79459092196
117	0.0	197372.78719211265	197372.78719211265
118	0.0	194399.0876304099	194399.0876304099
119	0.0	198673.81077100814	198673.81077100814
120	0.0	213404.98542611586	213404.98542611586
121	0.0	215303.1360333024	215303.1360333024
122	0.0	214706.02503637926	214706.02503637926
123	0.0	213633.64615338697	213633.64615338697
124	0.0	225274.7419199699	225274.7419199699
125	0.0	227885.68205496098	227885.68205496098
126	0.0	226813.34661630515	226813.34661630515
127	0.0	224077.6482424867	224077.6482424867
128	0.0	216351.9223377654	216351.9223377654
129	0.0	225497.23892861852	225497.23892861852
130	0.0	240226.4009076925	240226.4009076925
131	0.0	251034.76970950823	251034.76970950823
132	0.0	251625.7868904016	251625.7868904016
133	0.0	269562.10606052424	269562.10606052424
134	0.0	283815.3580614177	283815.3580614177
135	0.0	279773.1200034756	279773.1200034756
136	0.0	293788.46847994026	293788.46847994026
137	0.0	297943.40550104575	297943.40550104575
138	0.0	280477.2081239107	280477.2081239107
139	0.0	300431.9182847568	300431.9182847568
140	0.0	274769.24516788934	274769.24516788934
141	0.0	289853.0056276678	289853.0056276678
142	0.0	296027.1933119674	296027.1933119674
143	0.0	287708.8152080706	287708.8152080706
144	0.0	325599.7433831189	325599.7433831189
145	0.0	337594.3916981251	337594.3916981251
146	0.0	346500.4550585808	346500.4550585808
147	0.0	342577.4904371969	342577.4904371969
148	0.0	344593.83723032125	344593.83723032125
149	0.0	361101.87538061023	361101.87538061023
150	0.0	378560.04413562355	378560.04413562355
151	0.0	391741.9018640936	391741.9018640936
152	0.0	382236.3617922874	382236.3617922874
153	0.0	305786.08203502063	305786.08203502063
154	0.0	279673.46091399656	279673.46091399656
155	0.0	300072.1648748367	300072.1648748367
156	0.0	312212.9117485327	312212.9117485327
157	0.0	325203.59598488064	325203.59598488064
158	0.0	314392.85130158364	314392.85130158364
159	0.0	317304.26186162577	317304.26186162577
160	0.0	318394.1509261189	318394.1509261189
161	0.0	332112.9358137154	332112.9358137154
162	0.0	330288.4679708403	330288.4679708403
163	0.0	317535.35432997224	317535.35432997224
164	0.0	330160.9038874522	330160.9038874522
165	0.0	338779.2366280011	338779.2366280011
166	0.0	332340.6379180438	332340.6379180438
167	0.0	337194.63639805396	337194.63639805396
168	0.0	361233.594435419	361233.594435419
169	0.0	350788.2041477514	350788.2041477514
170	0.0	358070.51771318674	358070.51771318674
171	0.0	375916.3967874569	375916.3967874569
172	0.0	389148.17196191964	389148.17196191964
173	0.0	386109.6874075777	386109.6874075777
174	0.0	420225.1775924078	420225.1775924078
175	0.0	426657.2855090836	426657.2855090836
176	0.0	423861.70036561054	423861.70036561054
177	0.0	413295.53973924555	413295.53973924555
178	0.0	420091.7539758429	420091.7539758429
179	0.0	429073.3678052813	429073.3678052813
180	0.0	399567.01347235317	399567.01347235317
181	0.0	402963.54300165136	402963.54300165136
182	0.0	412673.4261942596	412673.4261942596
183	0.0	401622.0864787904	401622.0864787904
184	0.0	438527.51747746195	438527.51747746195
185	0.0	434639.43780846853	434639.43780846853
186	0.0	432329.68460303755	432329.68460303755
187	0.0	391655.3926887622	391655.3926887622
188	0.0	371620.4139443229	371620.4139443229
189	0.0	369067.90358078736	369067.90358078736
190	0.0	391160.40881114005	391160.40881114005
191	0.0	400869.6401596648	400869.6401596648
192	0.0	417498.71653629787	417498.71653629787
193	0.0	445660.7866956393	445660.7866956393
194	0.0	455491.20968425716	455491.20968425716
195	0.0	455731.0014192788	455731.0014192788
196	0.0	473209.4177853158	473209.4177853158
197	0.0	450626.38165053533	450626.38165053533
198	0.0	470775.30853140034	470775.30853140034
199	0.0	479998.4289906314	479998.4289906314
200	0.0	470890.74707093835	470890.74707093835
201	0.0	476471.90401757864	476471.90401757864
202	0.0	455467.7146649561	455467.7146649561
203	0.0	506328.5058979376	506328.5058979376
204	0.0	496249.9131300709	496249.9131300709
205	0.0	500981.1879637623	500981.1879637623
206	0.0	490052.9792024649	490052.9792024649
207	0.0	503645.69488548377	503645.69488548377
208	0.0	504249.63595003786	504249.63595003786
209	0.0	495385.23640108254	495385.23640108254
210	0.0	514925.7289328346	514925.7289328346
211	0.0	502541.19747129426	502541.19747129426
212	0.0	507150.8870735274	507150.8870735274
213	0.0	508240.3541937496	508240.3541937496
214	0.0	523653.283053538	523653.283053538
215	0.0	528869.8148889225	528869.8148889225
216	0.0	532629.7093477403	532629.7093477403
217	0.0	538210.3316296638	538210.3316296638
218	0.0	548282.0780465269	548282.0780465269
219	0.0	534320.1510686696	534320.1510686696
220	0.0	546455.2662227192	546455.2662227192
221	0.0	546816.4007661181	546816.4007661181
222	0.0	543900.2760184377	543900.2760184377
223	0.0	562711.0473099423	562711.0473099423
224	0.0	557003.2471779524	557003.2471779524
225	0.0	567802.8743835747	567802.8743835747
226	0.0	560517.2307247389	560517.2307247389
227	0.0	566097.5477925577	566097.5477925577
228	0.0	584543.6883472828	584543.6883472828
229	0.0	566941.2553623931	566941.2553623931
230	0.0	541085.4353112534	541085.4353112534
231	0.0	547272.5037296319	547272.5037296319
232	0.0	554066.4046545057	554066.4046545057
233	0.0	539255.9271578596	539255.9271578596
234	0.0	556245.003984473	556245.003984473
235	0.0	577117.872697691	577117.872697691
236	0.0	561579.4102388427	561579.4102388427
237	0.0	573349.3013693953	573349.3013693953
238	0.0	550650.2062609963	550650.2062609963
239	0.0	557443.8512307579	557443.8512307579
240	0.0	570912.7070052949	570912.7070052949
