single_premium=100000.0
type=dynamic_hybrid
benefit_at_maturity=1038635.2147852075
irr=0.12414711995178962



t	traditional_part	fund_part	total
0	14092.37821341354	78407.62178658646	92500.0
1	15403.473308303579	76784.98406334846	92188.45737165204
2	46663.78137985323	37725.833496906125	84389.61487675935
3	40072.83986216243	45980.74829533739	86053.58815749982
4	31276.40682705253	56992.53086956858	88268.93769662111
5	24894.597780868207	64986.03683737201	89880.63461824022
6	7654.393883393128	86552.5397497214	94206.93363311453
7	5664.569407329182	89056.07176644284	94720.64117377202
8	0.0	96987.10918251125	96987.10918251125
9	0.0	98529.71308734726	98529.71308734726
10	0.0	108572.87248221894	108572.87248221894
11	0.0	104937.89002176795	104937.89002176795
12	0.0	100143.90379736816	100143.90379736816
13	0.0	101454.51242553758	101454.51242553758
14	0.0	105083.1592891529	105083.1592891529
15	0.0	102607.60694116747	102607.60694116747
16	0.0	102450.07002372219	102450.07002372219
17	0.0	101365.38771654757	101365.38771654757
18	0.0	101130.59974266641	101130.59974266641
19	5849.4505742857145	89020.2513523068	94869.70192659252
20	25006.860717830205	65089.78411336597	90096.64483119617
21	12065.901571966522	81282.28187718501	93348.18344915153
22	288.52110860434135	96020.3096795825	96308.83078818684
23	11614.71313369082	81878.87526383027	93493.58839752109
24	17454.51207188712	74595.43559980782	92049.94767169494
25	35450.85288808269	52116.32198210944	87567.17487019213
26	37205.933998755674	49938.78639084367	87144.72038959934
27	29068.677363120947	60126.67637769831	89195.35374081926
28	38157.172200832225	48782.380418812754	86939.55261964498
29	41868.78728115916	44159.18755330661	86027.97483446577
30	45562.21846334351	39558.72795783449	85120.946421178
31	26869.72237280564	62940.680851327925	89810.40322413357
32	24785.90375653088	65561.79030076237	90347.69405729325
33	0.0	97648.10615443929	97648.10615443929
34	0.0	101150.78997496537	101150.78997496537
35	0.0	102681.47687736592	102681.47687736592
36	0.0	106110.92283005685	106110.92283005685
37	0.0	108152.72331687105	108152.72331687105
38	0.0	111728.03020800106	111728.03020800106
39	0.0	120049.85644129598	120049.85644129598
40	0.0	118586.3885164429	118586.3885164429
41	0.0	122745.5880838785	122745.5880838785
42	0.0	118726.51443187622	118726.51443187622
43	0.0	120037.82272647087	120037.82272647087
44	0.0	121276.08239859504	121276.08239859504
45	0.0	119447.72758156613	119447.72758156613
46	0.0	121489.05776781074	121489.05776781074
47	0.0	120390.89661241093	120390.89661241093
48	0.0	119292.76281305675	119292.76281305675
49	0.0	114690.34039339816	114690.34039339816
50	0.0	116220.43111730338	116220.43111730338
51	0.0	116874.44873023484	116874.44873023484
52	0.0	109936.35534387344	109936.35534387344
53	0.0	111831.31952615481	111831.31952615481
54	0.0	110003.38849006778	110003.38849006778
55	0.0	121679.57296131852	121679.57296131852
56	0.0	121238.606709141	121238.606709141
57	0.0	121235.59931033167	121235.59931033167
58	0.0	119407.85381130828	119407.85381130828
59	0.0	122032.40310075288	122032.40310075288
60	0.0	131079.64564070333	131079.64564070333
61	0.0	132244.38564589832	132244.38564589832
62	0.0	131876.46546973666	131876.46546973666
63	0.0	131216.63005883835	131216.63005883835
64	0.0	138365.58586868583	138365.58586868583
65	0.0	139968.08638817118	139968.08638817118
66	0.0	139308.29442041105	139308.29442041105
67	0.0	137626.8738039238	137626.8738039238
68	0.0	132880.628453571	132880.628453571
69	0.0	138496.40654050096	138496.40654050096
70	0.0	147541.6364020544	147541.6364020544
71	0.0	154178.73238227118	154178.73238227118
72	0.0	154540.55873461295	154540.55873461295
73	0.0	165555.31539546643	165555.31539546643
74	0.0	174307.9879242633	174307.9879242633
75	0.0	171824.24736934662	171824.24736934662
76	0.0	180430.69268563265	180430.69268563265
77	0.0	182981.29399622988	182981.29399622988
78	0.0	172253.3064819442	172253.3064819442
79	0.0	184507.205312623	184507.205312623
80	0.0	168745.57533494494	168745.57533494494
81	0.0	178007.88917209348	178007.88917209348
82	0.0	181798.492453178	181798.492453178
83	0.0	176688.7857627901	176688.7857627901
84	0.0	199957.3401320002	199957.3401320002
85	0.0	207322.33400809125	207322.33400809125
86	0.0	212790.5352225627	212790.5352225627
87	0.0	210380.2299883143	210380.2299883143
88	0.0	211617.327999772	211617.327999772
89	0.0	221753.8616028157	221753.8616028157
90	0.0	232473.82050307613	232473.82050307613
91	0.0	240567.64217125173	240567.64217125173
92	0.0	234729.15516477148	234729.15516477148
93	0.0	187780.3167330079	187780.3167330079
94	0.0	171743.64455159914	171743.64455159914
95	0.0	184269.0488674553	184269.0488674553
96	0.0	191723.30779125882	191723.30779125882
97	0.0	199699.4500271016	199699.4500271016
98	0.0	193059.67963305794	193059.67963305794
99	0.0	194846.3331477309	194846.3331477309
100	0.0	195514.43828657002	195514.43828657002
101	0.0	203937.49180426338	203937.49180426338
102	0.0	202815.99718521576	202815.99718521576
103	0.0	194983.69581320943	194983.69581320943
104	0.0	202735.29801785894	202735.29801785894
105	0.0	208026.2244006882	208026.2244006882
106	0.0	204071.46430425407	204071.46430425407
107	0.0	207050.86768744932	207050.86768744932
108	0.0	221810.57970092393	221810.57970092393
109	0.0	215395.56899534367	215395.56899534367
110	0.0	219865.98982431545	219865.98982431545
111	0.0	230822.73168587068	230822.73168587068
112	0.0	238946.2351095155	238946.2351095155
113	0.0	237079.37252562662	237079.37252562662
114	0.0	258025.83172258237	258025.83172258237
115	0.0	261974.101091676	261974.101091676
116	0.0	260256.40823164463	260256.40823164463
117	0.0	253767.49206534625	253767.49206534625
118	0.0	257939.2730600971	257939.2730600971
119	0.0	263452.88589103834	263452.88589103834
120	0.0	245334.69708864795	245334.69708864795
121	0.0	247419.01005007312	247419.01005007312
122	0.0	253379.7028831812	253379.7028831812
123	0.0	246593.0671185557	246593.0671185557
124	0.0	269251.5749436401	269251.5749436401
125	0.0	266863.17145034124	266863.17145034124
126	0.0	265443.8510156309	265443.8510156309
127	0.0	240469.2934965691	240469.2934965691
128	0.0	228167.01973567202	228167.01973567202
129	0.0	226598.67181346507	226598.67181346507
130	0.0	240161.76909682513	240161.76909682513
131	0.0	246121.81007128986	246121.81007128986
132	0.0	256330.39804906925	256330.39804906925
133	0.0	273619.8163646657	273619.8163646657
134	0.0	279654.1842458136	279654.1842458136
135	0.0	279800.24623026233	279800.24623026233
136	0.0	290530.1199798204	290530.1199798204
137	0.0	276663.95134362066	276663.95134362066
138	0.0	289033.30826269847	289033.30826269847
139	0.0	294694.6978892616	294694.6978892616
140	0.0	289101.88197179924	289101.88197179924
141	0.0	292527.25457737787	292527.25457737787
142	0.0	279630.68924151483	279630.68924151483
143	0.0	310855.0962365267	310855.0962365267
144	0.0	304666.28846690233	304666.28846690233
145	0.0	307569.833106023	307569.833106023
146	0.0	300859.4633542121	300859.4633542121
147	0.0	309203.312568678	309203.312568678
148	0.0	309572.9291738783	309572.9291738783
149	0.0	304129.66574134736	304129.66574134736
150	0.0	316124.9127606115	316124.9127606115
151	0.0	308520.59900974616	308520.59900974616
152	0.0	311349.42320797394	311349.42320797394
153	0.0	312017.1063670233	312017.1063670233
154	0.0	321478.1955981964	321478.1955981964
155	0.0	324679.53754496557	324679.53754496557
156	0.0	326986.6208349547	326986.6208349547
157	0.0	330411.45865253865	330411.45865253865
158	0.0	336593.42004413164	336593.42004413164
159	0.0	328020.95420529286	328020.95420529286
160	0.0	335469.5814380546	335469.5814380546
161	0.0	335690.1212396978	335690.1212396978
162	0.0	333898.75358933443	333898.75358933443
163	0.0	345445.4686892657	345445.4686892657
164	0.0	341940.3178566112	341940.3178566112
165	0.0	348568.97073813784	348568.97073813784
166	0.0	344095.219812055	344095.219812055
167	0.0	347519.7524678884	347519.7524678884
168	0.0	358842.4315255149	358842.4315255149
169	0.0	348035.40588708105	348035.40588708105
170	0.0	332161.8050896222	332161.8050896222
171	0.0	335958.76461451314	335958.76461451314
172	0.0	340128.2323685041	340128.2323685041
173	0.0	331035.27006913145	331035.27006913145
174	0.0	341463.2638097006	341463.2638097006
175	0.0	354275.3733845959	354275.3733845959
176	0.0	344735.61551855935	344735.61551855935
177	0.0	351959.6135030689	351959.6135030689
178	0.0	338024.25066365814	338024.25066365814
179	0.0	342193.46239377186	342193.46239377186
180	0.0	350460.31660345336	350460.31660345336
181	0.0	363122.7543962806	363122.7543962806
182	0.0	373028.51326335024	373028.51326335024
183	0.0	383455.702034763	383455.702034763
184	0.0	397384.34738319117	397384.34738319117
185	0.0	405874.36859872134	405874.36859872134
186	0.0	418759.8092354084	418759.8092354084
187	0.0	418607.8033276348	418607.8033276348
188	0.0	435366.9876384266	435366.9876384266
189	0.0	433203.5346916748	433203.5346916748
190	0.0	451005.4533572212	451005.4533572212
191	0.0	458824.6416959214	458824.6416959214
192	0.0	473795.4535613984	473795.4535613984
193	0.0	477070.2763474402	477070.2763474402
194	0.0	480866.54833450913	480866.54833450913
195	0.0	487344.6237282947	487344.6237282947
196	0.0	498441.33361850487	498441.33361850487
197	0.0	499555.7404749042	499555.7404749042
198	0.0	476757.6159838589	476757.6159838589
199	0.0	485693.8138847469	485693.8138847469
200	0.0	511986.8057756283	511986.8057756283
201	0.0	525392.444571511	525392.444571511
202	0.0	563901.8282250173	563901.8282250173
203	0.0	551756.6808366997	551756.6808366997
204	0.0	585647.1919441093	585647.1919441093
205	0.0	589070.7646844143	589070.7646844143
206	0.0	563964.4636464128	563964.4636464128
207	0.0	596886.0755437204	596886.0755437204
208	0.0	631893.2334837002	631893.2334837002
209	0.0	659302.3099875661	659302.3099875661
210	0.0	710845.703871906	710845.703871906
211	0.0	670022.8866287023	670022.8866287023
212	0.0	705625.3202198524	705625.3202198524
213	0.0	681264.7194923228	681264.7194923228
214	0.0	711652.703006385	711652.703006385
215	0.0	722822.8067248976	722822.8067248976
216	0.0	730194.0224210168	730194.0224210168
217	0.0	781586.901283851	781586.901283851
218	0.0	820689.3095619134	820689.3095619134
219	0.0	828134.9251159786	828134.9251159786
220	0.0	812489.8659205853	812489.8659205853
221	0.0	844515.7038426938	844515.7038426938
222	0.0	834755.1062636496	834755.1062636496
223	0.0	713043.3594105113	713043.3594105113
224	0.0	757507.8008781103	757507.8008781103
225	0.0	818358.665285016	818358.665285016
226	0.0	866695.9487564461	866695.9487564461
227	0.0	915554.4525870432	915554.4525870432
228	0.0	953091.2633773457	953091.2633773457
229	0.0	922326.5578051443	922326.5578051443
230	0.0	958150.0121512576	958150.0121512576
231	0.0	994494.7349458601	994494.7349458601
232	0.0	969614.4626367695	969614.4626367695
233	0.0	1022419.6171668841	1022419.6171668841
234	0.0	989644.3629461209	989644.3629461209
235	0.0	983459.3371777856	983459.3371777856
236	0.0	955376.6440230056	955376.6440230056
237	0.0	1015107.9527168126	1015107.9527168126
238	0.0	1034470.1272485275	1034470.1272485275
239	0.0	1094275.56576705	1094275.56576705
240	0.0	1038635.2147852075	1038635.2147852075
