single_premium=100000.0
type=static_hybrid
benefit_at_maturity=937059.7329174294
irr=0.11837735225921864



t	traditional_part	fund_part	total
52	127565.73802909443	47774.55139620159	175340.289425296
53	128868.57792420109	50376.49922539503	179245.07714959612
54	130184.75478853758	48761.750213423424	178946.50500196102
55	131514.40515058214	48457.14984703298	179971.5549976151
56	132857.66693643373	47073.60353362939	179931.27047006311
57	134214.67948411938	50016.85060868412	184231.5300928035
58	135585.58355804777	50971.02046720677	186556.60402525455
59	136970.52136361095	53917.93738695632	190888.45875056728
60	138369.63656193545	51176.53394020773	189546.17050214318
61	139783.07428478435	50145.29648480445	189928.3707695888
62	141210.98114961202	54996.88325470773	196207.86440431976
63	142653.5052747729	53301.39677014397	195954.90204491687
64	144110.79629488598	52134.373614648	196245.169909534
65	145583.0053763565	53382.13420013849	198965.13957649498
66	147070.28523305675	52508.701805919125	199578.98703897587
67	148572.7901421671	55697.83109480318	204270.62123697027
68	150090.6759601794	52717.88517859071	202808.5611387701
69	151624.10013906416	52457.32339356145	204081.4235326256
70	153173.22174260323	48258.97595269965	201432.1976953029
71	154738.2014628896	48453.47979804097	203191.68126093058
72	156319.2016369963	50130.61681074109	206449.81844773737
73	157916.38626381554	45502.8929387713	203419.27920258685
74	159529.9210210708	42581.66518278779	202111.58620385858
75	161159.9732825026	45855.20180509546	207015.17508759804
76	162806.71213523037	46086.40451213518	208893.11664736556
77	164470.30839729207	44934.060883269034	209404.3692805611
78	166150.93463536334	44449.636164105235	210600.57079946858
79	167848.765182658	41601.80611519512	209450.57129785314
80	169563.9761570119	38199.823578749	207763.7997357609
81	171296.7454791517	38893.43168020412	210190.1771593558
82	173047.25289115086	41818.329288917535	214865.5821800684
83	174815.67997507448	42133.939329176974	216949.61930425145
84	176602.210171815	41477.03009231032	218079.24026412534
85	178407.02880012075	40614.60733054754	219021.63613066828
86	180230.3230758192	42108.25017035036	222338.57324616957
87	182072.28213123715	39520.98188066373	221593.26401190087
88	183933.09703481954	39161.33323895822	223094.43027377775
89	185812.96081094927	36324.512810512024	222137.4736214613
90	187712.0684599698	33454.663436836505	221166.7318968063
91	189630.61697841279	33619.80823451418	223250.42521292696
92	191568.80537943268	29920.56506006815	221489.37043950084
93	193526.83471345066	32507.833362471792	226034.66807592247
94	195504.90808900972	34361.12483726033	229866.03292627004
95	197503.23069384342	32287.6403156653	229790.87100950873
96	199522.00981616022	31403.198254718453	230925.20807087867
97	201561.45486614574	30867.39519032374	232428.85005646947
98	203621.777397685	31127.956966763493	234749.73436444846
99	205703.19113030724	33649.167335428436	239352.35846573568
100	207805.91197135532	35363.00321424848	243168.9151856038
101	209930.15803838192	35763.020595131245	245693.17863351316
102	212076.14968177513	36342.862291058234	248419.01197283337
103	214244.1095076157	36992.43178833109	251236.5412959468
104	216434.2624007682	36552.04569208977	252986.30809285797
105	218646.8355482085	38559.47230829267	257206.30785650117
106	220882.05846259024	38834.71360045755	259716.7720630478
107	223140.16300605232	40805.441374753565	263945.60438080586
108	225421.3834142703	41510.05912699806	266931.44254126836
109	227725.9563207539	42016.503143007765	269742.45946376165
110	230054.12078139326	41330.23482415606	271384.3556055493
111	232406.11829925643	40636.626731643824	273042.74503090023
